"DaysSince";"NumberOfRooms";"Address";"GlobalId";"Price";"AgentId";"AgentName";"MobileURL";"PlotArea";"Postcode";"Products";"URL";"SalesStatus";"WGS84_X";"WGS84_Y";"LivingArea";"City";"PropertyType"
6+ maanden;3;Hoefkade 999;3490511;117000;0;NULL;http://m.funda.nl/obj.aspx?goi=3490511;NA;2525HH;list();http://www.funda.nl/koop/den-haag/appartement-94390429-hoefkade-999/;StatusBeschikbaar;4.295478;52.06057;65;Den Haag;appartement
6+ maanden;4;Kootwijkstraat 92;3490510;125000;0;NULL;http://m.funda.nl/obj.aspx?goi=3490510;NA;2573XT;list();http://www.funda.nl/koop/den-haag/appartement-94390428-kootwijkstraat-92/;StatusBeschikbaar;4.284237;52.06621;80;Den Haag;appartement
6+ maanden;4;Herman Costerstraat 367;3490505;115000;0;NULL;http://m.funda.nl/obj.aspx?goi=3490505;NA;2571PM;list();http://www.funda.nl/koop/den-haag/appartement-94390413-herman-costerstraat-367/;StatusBeschikbaar;4.298769;52.06431;75;Den Haag;appartement
6+ maanden;6;Beeklaan 170;3490491;219000;0;NULL;http://m.funda.nl/obj.aspx?goi=3490491;NA;2562AP;list();http://www.funda.nl/koop/den-haag/appartement-94390309-beeklaan-170/;StatusBeschikbaar;4.28198;52.07306;110;Den Haag;appartement
6+ maanden;2;Erasmusweg 17 H;3462758;95000;0;Van der Post Makelaars;http://m.funda.nl/obj.aspx?goi=3462758;60;2532CD;list();http://www.funda.nl/koop/den-haag/appartement-94362666-erasmusweg-17-h/;StatusBeschikbaar;4.30662;52.0547;60;Den Haag;appartement
6+ maanden;3;Erasmusplein 182;3454883;84500;0;Van der Post Makelaars;http://m.funda.nl/obj.aspx?goi=3454883;50;2532EV;list();http://www.funda.nl/koop/den-haag/appartement-94354791-erasmusplein-182/;StatusBeschikbaar;4.30096;52.0502;50;Den Haag;appartement
6+ maanden;4;Kootwijkstraat 182;3420819;139500;0;Van der Post Makelaars;http://m.funda.nl/obj.aspx?goi=3420819;163;2573XZ;list();http://www.funda.nl/koop/den-haag/appartement-94320727-kootwijkstraat-182/;StatusBeschikbaar;4.285553;52.06474;80;Den Haag;appartement
6+ maanden;3;Troelstrakade 743;3420818;155000;0;NULL;http://m.funda.nl/obj.aspx?goi=3420818;NA;2531AS;list();http://www.funda.nl/koop/den-haag/huis-94320726-troelstrakade-743/;StatusBeschikbaar;4.305757;52.05553;75;Den Haag;woonhuis
6+ maanden;3;Jan van Rodestraat 68;3377245;114000;0;Brakus Makelaardij & Consultancy;http://m.funda.nl/obj.aspx?goi=3377245;75;2531XT;list();http://www.funda.nl/koop/den-haag/appartement-94277153-jan-van-rodestraat-68/;StatusBeschikbaar;4.29671;52.0574;75;Den Haag;appartement
6+ maanden;4;Voorthuizenstraat 226;3377222;130000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=3377222;NA;2573AS;list();http://www.funda.nl/koop/den-haag/appartement-94277130-voorthuizenstraat-226/;StatusBeschikbaar;4.281577;52.06558;85;Den Haag;appartement
6+ maanden;5;Cannenburglaan 17;3363472;265000;0;Minor Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3363472;NA;2532AL;list();http://www.funda.nl/koop/den-haag/huis-94263380-cannenburglaan-17/;StatusBeschikbaar;4.294625;52.04568;126;Den Haag;woonhuis
6+ maanden;6;Hugo Verrieststraat 56;3361884;159500;0;Capital Plan;http://m.funda.nl/obj.aspx?goi=3361884;NA;2524CG;list();http://www.funda.nl/koop/den-haag/appartement-94261792-hugo-verrieststraat-56/;StatusBeschikbaar;4.31699;52.05426;80;Den Haag;appartement
6+ maanden;6;Dierenselaan 107;3330407;154000;0;Minor Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3330407;NA;2573KD;list();http://www.funda.nl/koop/den-haag/appartement-94230315-dierenselaan-107/;StatusBeschikbaar;4.284475;52.06673;109;Den Haag;appartement
6+ maanden;4;Groenteweg 130;3326806;197500;0;Akloe Assurantiën B.V.;http://m.funda.nl/obj.aspx?goi=3326806;NA;2525JZ;list();http://www.funda.nl/koop/den-haag/appartement-94226714-groenteweg-130/;StatusBeschikbaar;4.308015;52.06096;69;Den Haag;appartement
6+ maanden;5;Boerenstraat 20;3280011;315000;0;Van der Post Makelaars;http://m.funda.nl/obj.aspx?goi=3280011;57;2572HW;list();http://www.funda.nl/koop/den-haag/huis-94180929-boerenstraat-20/;StatusBeschikbaar;4.296987;52.06476;166;Den Haag;woonhuis
6+ maanden;3;Kaapstraat 17;3263469;99500;0;Akloe Assurantiën B.V.;http://m.funda.nl/obj.aspx?goi=3263469;NA;2572HC;list();http://www.funda.nl/koop/den-haag/appartement-94163377-kaapstraat-17/;StatusBeschikbaar;4.293916;52.06432;64;Den Haag;appartement
6+ maanden;5;Droogscheerdersgaarde 7;3229127;260000;0;Minor Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3229127;127;2542BK;list();http://www.funda.nl/koop/den-haag/huis-94129035-droogscheerdersgaarde-7/;StatusBeschikbaar;4.270164;52.03955;123;Den Haag;woonhuis
6+ maanden;4;Moerweg 288;3179993;110000;0;Capital Plan;http://m.funda.nl/obj.aspx?goi=3179993;77;2531BE;list();http://www.funda.nl/koop/den-haag/appartement-94079801-moerweg-288/;StatusBeschikbaar;4.295899;52.05612;77;Den Haag;appartement
6+ maanden;4;Lunterenstraat 195;3102124;149000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=3102124;88;2573PH;list();http://www.funda.nl/koop/den-haag/appartement-94002032-lunterenstraat-195/;StatusBeschikbaar;4.279541;52.06878;81;Den Haag;appartement
6+ maanden;3;Renswoudelaan 11;3097908;195000;0;De Huizenbemiddelaar Den Haag-Zuid;http://m.funda.nl/obj.aspx?goi=3097908;NA;2546XE;list();http://www.funda.nl/koop/den-haag/appartement-94997816-renswoudelaan-11/;StatusBeschikbaar;4.277259;52.06115;80;Den Haag;appartement
6+ maanden;3;Scheepersstraat 51;3094556;124000;0;Roeth Vastgoed Makelaardij o.g.;http://m.funda.nl/obj.aspx?goi=3094556;NA;2572AC;list();http://www.funda.nl/koop/den-haag/appartement-94994464-scheepersstraat-51/;StatusBeschikbaar;4.292854;52.06734;85;Den Haag;appartement
6+ maanden;3;Schalk Burgerstraat 308;3060159;159000;0;Roeth Vastgoed Makelaardij o.g.;http://m.funda.nl/obj.aspx?goi=3060159;NA;2572TG;list();http://www.funda.nl/koop/den-haag/appartement-94960067-schalk-burgerstraat-308/;StatusBeschikbaar;4.293603;52.06189;90;Den Haag;appartement
6+ maanden;3;Kootwijkstraat 143;2936605;109500;0;Van der Post Makelaars;http://m.funda.nl/obj.aspx?goi=2936605;75;2573XM;list();http://www.funda.nl/koop/den-haag/appartement-93836513-kootwijkstraat-143/;StatusBeschikbaar;4.28528;52.06467;75;Den Haag;appartement
6+ maanden;4;Loosduinsekade 339;2925233;105000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=2925233;NA;2571CD;list();http://www.funda.nl/koop/den-haag/appartement-93825141-loosduinsekade-339/;StatusBeschikbaar;4.2781;52.0687;76;Den Haag;appartement
6+ maanden;3;Mariottestraat 86;2878635;159500;0;Van der Post Makelaars;http://m.funda.nl/obj.aspx?goi=2878635;105;2561SN;list();http://www.funda.nl/koop/den-haag/appartement-93778543-mariottestraat-86/;StatusBeschikbaar;4.27627;52.07;75;Den Haag;appartement
6+ maanden;5;Honselersdijkstraat 10;2734470;235000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=2734470;NA;2512RP;list();http://www.funda.nl/koop/den-haag/huis-93634388-honselersdijkstraat-10/;StatusBeschikbaar;4.299882;52.07113;115;Den Haag;woonhuis
6+ maanden;4;Hobbemastraat 240;2734469;180000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=2734469;NA;2526JV;list();http://www.funda.nl/koop/den-haag/appartement-93634377-hobbemastraat-240/;StatusBeschikbaar;4.299983;52.06758;101;Den Haag;appartement
6+ maanden;6;Kaapstraat 50;2734468;140000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=2734468;NA;2572HK;list();http://www.funda.nl/koop/den-haag/appartement-93634376-kaapstraat-50/;StatusBeschikbaar;4.294181;52.06456;120;Den Haag;appartement
6+ maanden;3;Loosduinsekade 430;2734465;110000;0;minor Makelaardij;http://m.funda.nl/obj.aspx?goi=2734465;NA;2571CJ;list();http://www.funda.nl/koop/den-haag/appartement-93634373-loosduinsekade-430/;StatusBeschikbaar;4.273113;52.06735;NA;Den Haag;appartement
6+ maanden;4;Juliana van Stolberglaan 188;2734464;255000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=2734464;NA;2595CM;list();http://www.funda.nl/koop/den-haag/appartement-93634372-juliana-van-stolberglaan-188/;StatusBeschikbaar;4.340088;52.08434;95;Den Haag;appartement
6+ maanden;3;Hattemlaan 118;2734463;115000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=2734463;NA;2573WR;list();http://www.funda.nl/koop/den-haag/appartement-93634371-hattemlaan-118/;StatusBeschikbaar;4.290669;52.06084;85;Den Haag;appartement
6+ maanden;4;Melis Stokelaan 1660;2734460;125000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=2734460;NA;2541EW;list();http://www.funda.nl/koop/den-haag/appartement-93634378-melis-stokelaan-1660/;StatusBeschikbaar;4.2755;52.0437;90;Den Haag;appartement
6+ maanden;5;Westlandsestraat 35;2734459;129000;0;Minor Makelaardij;http://m.funda.nl/obj.aspx?goi=2734459;NA;2512SB;list();http://www.funda.nl/koop/den-haag/appartement-93634367-westlandsestraat-35/;StatusBeschikbaar;4.296424;52.06973;89;Den Haag;appartement
6+ maanden;4;Staverdenstraat 4;2693095;130000;0;Capital Plan;http://m.funda.nl/obj.aspx?goi=2693095;NA;2573DD;list();http://www.funda.nl/koop/den-haag/appartement-93593903-staverdenstraat-4/;StatusBeschikbaar;4.290088;52.06204;85;Den Haag;appartement
6+ maanden;3;De Heemstraat 196;2693092;112000;0;Capital Plan;http://m.funda.nl/obj.aspx?goi=2693092;90;2525EP;list();http://www.funda.nl/koop/den-haag/appartement-93593900-de-heemstraat-196/;StatusBeschikbaar;4.299216;52.06547;80;Den Haag;appartement
6+ maanden;3;Troelstrakade 13;2670614;124500;0;Van der Post Makelaars;http://m.funda.nl/obj.aspx?goi=2670614;75;2531AA;list();http://www.funda.nl/koop/den-haag/appartement-93570522-troelstrakade-13/;StatusBeschikbaar;4.294341;52.05832;75;Den Haag;appartement
6+ maanden;4;Langnekstraat 4;2060508;169500;0;Van der Post Makelaars;http://m.funda.nl/obj.aspx?goi=2060508;142;2572RR;list();http://www.funda.nl/koop/den-haag/appartement-93960416-langnekstraat-4/;StatusBeschikbaar;4.299699;52.06334;142;Den Haag;appartement
9 augustus 2017;6;Claes de Vrieselaan 67;3899981;575000;15186;Kettner Makelaardij;http://m.funda.nl/obj.aspx?goi=3899981;65;3021JC;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49244344-claes-de-vrieselaan-67/;StatusBeschikbaar;4.459117;51.91587;215;Rotterdam;woonhuis
29 juli 2017;3;IJsselmondselaan 314;3891388;175000;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3891388;154;3064AW;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49246741-ijsselmondselaan-314/;StatusBeschikbaar;4.5519;51.9115;90;Rotterdam;woonhuis
2 weken;6;Corverstraat 62;3889963;275000;15446;Van Kleef NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3889963;61;3025TE;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49234326-corverstraat-62/;StatusBeschikbaar;4.44421;51.9077;150;Rotterdam;woonhuis
2 weken;10;Bergweg 343 a-b;3889331;825000;15446;Van Kleef NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3889331;413;3037EP;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49234794-bergweg-343-a-b/;StatusBeschikbaar;4.470595;51.93193;358;Rotterdam;woonhuis
2 weken;6;Ribeslaan 74;3883426;425000;15070;Kolpa NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3883426;133;3053MR;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49238889-ribeslaan-74/;StatusBeschikbaar;4.47343;51.96144;137;Rotterdam;woonhuis
3 weken;6;Charloisse Lagedijk 703;3880392;449000;62084;Zuidstad Makelaars;http://m.funda.nl/obj.aspx?goi=3880392;656;3084LC;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/rotterdam/huis-85699391-charloisse-lagedijk-703/;StatusBeschikbaar;4.470343;51.86533;135;Rotterdam;woonhuis
4 weken;5;Piet Zwartstraat 5;3877969;339500;7020;Perdijk ERA Makelaardij;http://m.funda.nl/obj.aspx?goi=3877969;149;3059PL;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49222322-piet-zwartstraat-5/;StatusBeschikbaar;4.58818;51.9836;135;Rotterdam;woonhuis
4 weken;4;Heer Daniëlstraat 110 A;3871814;235000;15070;Kolpa NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3871814;83;3073DG;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/rotterdam/huis-49226277-heer-danielstraat-110-a/;StatusBeschikbaar;4.500597;51.89;128;Rotterdam;woonhuis
4 weken;5;Laan van Avant-Garde 269;3870812;339000;15389;Van der Panne woning- & bedrijfsmakelaardij;http://m.funda.nl/obj.aspx?goi=3870812;148;3059RA;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49225275-laan-van-avant-garde-269/;StatusBeschikbaar;4.589665;51.97915;123;Rotterdam;woonhuis
5 weken;4;Capelseweg 556;3869807;425000;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3869807;306;3067GA;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49214260-capelseweg-556/;StatusBeschikbaar;4.57148;51.9441;135;Rotterdam;woonhuis
5 weken;6;Johan in 't Veltstraat 15;3862710;249500;15446;Van Kleef NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3862710;138;3078JG;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49217173-johan-in-t-veltstraat-15/;StatusBeschikbaar;4.543716;51.89283;145;Rotterdam;woonhuis
6 weken;6;Rinus Terlouwstraat 6;3861494;515000;15070;Kolpa NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3861494;170;3056PH;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49216857-rinus-terlouwstraat-6/;StatusBeschikbaar;4.50749;51.9497;154;Rotterdam;woonhuis
6 weken;5;Alerdincksingel 31;3857945;175000;62084;Zuidstad Makelaars;http://m.funda.nl/obj.aspx?goi=3857945;104;3077JA;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-85666944-alerdincksingel-31/;StatusBeschikbaar;4.569086;51.89782;105;Rotterdam;woonhuis
7 weken;5;Laan van Avant-Garde 380;3849891;325000;15497;Voorberg NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3849891;138;3059RA;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/rotterdam/huis-49294254-laan-van-avant-garde-380/;StatusBeschikbaar;4.589926;51.97573;132;Rotterdam;woonhuis
8 weken;5;Verboomstraat 62;3839037;275000;62084;Zuidstad Makelaars;http://m.funda.nl/obj.aspx?goi=3839037;128;3082JR;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-85648036-verboomstraat-62/;StatusBeschikbaar;4.464243;51.88983;130;Rotterdam;woonhuis
2 maanden;6;Châlonsstraat 8;3825591;3e+05;11144;Digimakelaars.nl - Internetmakelaar;http://m.funda.nl/obj.aspx?goi=3825591;81;3043TD;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49270954-chalonsstraat-8/;StatusBeschikbaar;4.422661;51.94358;142;Rotterdam;woonhuis
2 maanden;4;Benedenrijweg 335;3822235;238000;62457;RE/MAX Makelaarsgroep;http://m.funda.nl/obj.aspx?goi=3822235;195;3077CG;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-85631234-benedenrijweg-335/;StatusBeschikbaar;4.562887;51.90042;120;Rotterdam;woonhuis
2 maanden;5;Max Heymansstraat 70;3809673;350000;15497;Voorberg NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3809673;179;3059MK;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/rotterdam/huis-49254036-max-heymansstraat-70/;StatusBeschikbaar;4.583653;51.97457;135;Rotterdam;woonhuis
2 maanden;5;Paul Schuitemastraat 10;3803566;285000;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3803566;120;3059PK;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49258929-paul-schuitemastraat-10/;StatusBeschikbaar;4.58756;51.9837;112;Rotterdam;woonhuis
3 maanden;4;IJsselmondselaan 346;3790268;180000;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3790268;68;3064AW;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49145621-ijsselmondselaan-346/;StatusBeschikbaar;4.55131;51.91024;76;Rotterdam;woonhuis
3 maanden;4;IJsselmondselaan 350;3775925;175000;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3775925;66;3064AW;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49120388-ijsselmondselaan-350/;StatusBeschikbaar;4.55128;51.91016;76;Rotterdam;woonhuis
4 maanden;4;Abenrahof 1;3749020;195000;15410;Van Santen Makelaars;http://m.funda.nl/obj.aspx?goi=3749020;111;3067DN;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49194483-abenrahof-1/;StatusBeschikbaar;4.567807;51.94556;80;Rotterdam;woonhuis
6+ maanden;3;Scottstraat 3;3679240;165000;62084;Zuidstad Makelaars;http://m.funda.nl/obj.aspx?goi=3679240;138;3076GX;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-85488249-scottstraat-3/;StatusBeschikbaar;4.513619;51.87428;67;Rotterdam;woonhuis
6+ maanden;4;Amer 6;3652927;189000;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3652927;131;3068GA;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49007380-amer-6/;StatusBeschikbaar;4.57088;51.9614;90;Rotterdam;woonhuis
6+ maanden;5;Jeneverbes 6;3576595;225000;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3576595;153;3069LP;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/huis-49921958-jeneverbes-6/;StatusBeschikbaar;4.552153;51.96862;125;Rotterdam;woonhuis
4 augustus 2017;3;Mauritsplaats 140;3896782;239000;15186;Kettner Makelaardij;http://m.funda.nl/obj.aspx?goi=3896782;NA;3012CD;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-49241145-mauritsplaats-140/;StatusBeschikbaar;4.473035;51.92028;78;Rotterdam;appartement
2 weken;4;Zweedsestraat 89 b;3889863;135000;15425;3D Makelaars B.V.;http://m.funda.nl/obj.aspx?goi=3889863;NA;3028TN;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-49234226-zweedsestraat-89-b/;StatusBeschikbaar;4.42262;51.9167;85;Rotterdam;appartement
3 weken;4;Ien Daleshof 82;3881221;1150000;22192;Van Herk Makelaardij;http://m.funda.nl/obj.aspx?goi=3881221;NA;3066KJ;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-49236684-ien-daleshof-82/;StatusBeschikbaar;4.543351;51.93802;206;Rotterdam;appartement
3 weken;3;Plantagestraat 81;3879394;225000;15186;Kettner Makelaardij;http://m.funda.nl/obj.aspx?goi=3879394;NA;3061SX;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-49224757-plantagestraat-81/;StatusBeschikbaar;4.501422;51.92419;75;Rotterdam;appartement
4 weken;5;Groene Hilledijk 400 B;3878202;175000;62084;Zuidstad Makelaars;http://m.funda.nl/obj.aspx?goi=3878202;NA;3075ED;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-85687201-groene-hilledijk-400-b/;StatusBeschikbaar;4.506768;51.8868;120;Rotterdam;appartement
6 weken;5;Statensingel 177 B;3854058;375000;15036;Ooms Makelaars Rotterdam;http://m.funda.nl/obj.aspx?goi=3854058;NA;3039LL;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-49209411-statensingel-177-b/;StatusBeschikbaar;4.456706;51.92749;150;Rotterdam;appartement
2 maanden;3;Rietdekkerweg 78;3804766;132000;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3804766;NA;3068GW;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-49259129-rietdekkerweg-78/;StatusBeschikbaar;4.571728;51.96585;80;Rotterdam;appartement
3 maanden;3;Rozenlaan 11 B;3797159;125000;62816;Immobilia | Jouw verkoop/verhuur makelaar;http://m.funda.nl/obj.aspx?goi=3797159;NA;3051LH;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-85506158-rozenlaan-11-b/;StatusBeschikbaar;4.474147;51.94498;60;Rotterdam;appartement
3 maanden;3;Hoofdweg 808;3792673;189900;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3792673;NA;3067GK;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-49147036-hoofdweg-808/;StatusBeschikbaar;4.563668;51.95053;81;Rotterdam;appartement
3 maanden;3;Rietdekkerweg 40;3791190;129900;15213;Ooms Makelaars IJssel- & Lekstreek B.V.;http://m.funda.nl/obj.aspx?goi=3791190;NA;3068GW;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-49146553-rietdekkerweg-40/;StatusBeschikbaar;4.57204;51.96582;70;Rotterdam;appartement
5 maanden;4;Hulkstraat 22 b;3721486;98000;15446;Van Kleef NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3721486;NA;3028VT;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/rotterdam/appartement-49176849-hulkstraat-22-b/;StatusBeschikbaar;4.42113;51.9194;65;Rotterdam;appartement
